,Unnamed: 0,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_location_Argentina,host_location_Australia,host_location_Belgium,host_location_Britain,host_location_Canada,host_location_China,host_location_Colombia,host_location_Denmark,host_location_Emirates,host_location_Finland,host_location_France,host_location_Germany,host_location_Ireland,host_location_Italy,host_location_Kingdom,host_location_Lithuania,host_location_Netherlands,host_location_Romania,host_location_Singapore,host_location_Spain,host_location_Sweden,host_location_Switzerland,host_location_Turkey,host_location_US,host_location_unknown,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Bijlmer-Oost,neighbourhood_cleansed_Bos en Lommer,neighbourhood_cleansed_Buitenveldert - Zuidas,neighbourhood_cleansed_Centrum-Oost,neighbourhood_cleansed_Centrum-West,neighbourhood_cleansed_De Aker - Nieuw Sloten,neighbourhood_cleansed_De Baarsjes - Oud-West,neighbourhood_cleansed_De Pijp - Rivierenbuurt,neighbourhood_cleansed_Gaasperdam - Driemond,neighbourhood_cleansed_Geuzenveld - Slotermeer,neighbourhood_cleansed_IJburg - Zeeburgereiland,neighbourhood_cleansed_Noord-Oost,neighbourhood_cleansed_Noord-West,neighbourhood_cleansed_Oostelijk Havengebied - Indische Buurt,neighbourhood_cleansed_Osdorp,neighbourhood_cleansed_Oud-Noord,neighbourhood_cleansed_Oud-Oost,neighbourhood_cleansed_Slotervaart,neighbourhood_cleansed_Watergraafsmeer,neighbourhood_cleansed_Westerpark,neighbourhood_cleansed_Zuid,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathrooms_text_0 shared baths,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_2 baths,bathrooms_text_2 shared baths,bathrooms_text_2.5 baths,bathrooms_text_3 baths,bathrooms_text_3 shared baths,bathrooms_text_3.5 baths,bathrooms_text_3.5 shared baths,bathrooms_text_4 baths,bathrooms_text_4 shared baths,bathrooms_text_4.5 baths,bathrooms_text_5 baths,bathrooms_text_5.5 baths,bathrooms_text_Half-bath,bathrooms_text_Private half-bath,bathrooms_text_Shared half-bath,bathrooms_text_unknown,host_identity_verified_t,host_has_profile_pic_t,has_availability_t,instant_bookable_t,host_is_superhost_t
38,38,100,87,0,0,6,52.36112,4.89632,4,2.0,4.0,81,235.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,4,5,6,6,123,9,2,4.89,4.91,4.66,4.94,4.97,4.94,4.76,1,1,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
39,39,0,0,0,0,8,52.38001,4.87322,3,1.0,1.0,51,112.0,3,28,3.0,3.0,28.0,28.0,3.0,28.0,0,0,0,0,6,0,0,4.83,4.67,4.5,4.83,5.0,5.0,4.83,1,1,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
40,40,100,100,4,4,9,52.36557,4.88776,2,1.0,1.0,93,107.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,21,39,39,116,234,38,2,4.68,4.78,4.64,4.88,4.78,4.97,4.54,2,0,1,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
41,41,0,0,1,1,7,52.3472,4.85836,2,1.0,2.0,84,161.0,2,15,2.0,2.0,15.0,15.0,2.0,15.0,0,0,0,0,19,0,0,4.94,5.0,5.0,5.0,5.0,5.0,4.78,1,1,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
42,42,90,89,1,1,7,52.32539,4.94657,2,1.0,1.0,58,83.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,26,56,86,86,179,4,2,4.12,4.51,4.19,4.6,4.42,4.47,4.18,1,0,1,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
43,43,100,100,1,1,9,52.37172,4.87508,4,2.0,2.0,42,320.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,6,3,2,4.83,5.0,5.0,5.0,5.0,4.83,4.83,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
44,44,60,0,1,1,5,52.37691,4.877,3,3.0,3.0,12,300.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,3,10,40,128,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
45,45,100,33,2,2,8,52.37914,4.88491,2,1.0,1.9564237415477088,43,215.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,18,48,78,353,13,1,1,4.69,4.62,4.46,5.0,4.92,5.0,4.38,1,1,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
46,46,80,88,9,9,7,52.3643,4.88867,2,1.0,1.0,54,197.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,9,39,69,313,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,9,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
47,47,90,100,1,1,3,52.37628,4.93929,2,1.0,1.0,53,323.0,1,1125,1.0,3.0,99.0,99.0,1.3,99.0,14,39,69,334,4,1,1,4.5,4.75,4.5,4.0,4.75,4.75,4.5,1,1,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
48,48,100,100,0,0,2,52.3881,4.91438,2,1.0,1.0,11,68.0,1,365,1.0,3.0,999.0,999.0,1.0,999.0,0,0,5,280,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
49,49,0,33,1,1,6,52.36099,4.85987,2,1.0,1.0,34,90.0,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,0,0,0,0,30,0,0,4.57,4.64,4.61,4.86,5.0,4.68,4.43,1,1,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
50,50,100,96,0,0,8,52.33474,4.84842,4,2.0,2.0,80,98.0,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,24,54,84,349,22,17,1,4.86,5.0,4.82,5.0,5.0,4.64,4.59,3,2,1,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
51,51,100,50,1,1,6,52.36806,4.86094,1,1.0,1.0,37,43.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,25,55,55,42,0,0,4.81,4.95,4.79,4.79,4.95,4.71,4.71,1,0,1,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
52,52,100,0,1,1,8,52.36744,4.86654,4,2.0,2.0,30,129.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,0,0,0,0,167,0,0,4.83,4.85,4.87,4.92,4.96,4.85,4.6,1,0,1,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
53,53,0,0,2,2,6,52.35241,4.89325,4,2.0,3.0,103,150.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,1,4,16,7,2,4.88,4.88,4.75,5.0,5.0,4.81,4.69,1,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
54,54,100,100,1,1,6,52.38351,4.88487,3,1.0,2.0,56,194.0,4,28,4.0,4.0,1125.0,1125.0,4.0,1125.0,14,39,55,90,57,2,2,5.0,4.98,4.96,5.0,4.96,4.95,4.72,1,1,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
55,55,0,0,3,3,4,52.35682,4.89633,4,2.0,2.0,42,150.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,16,40,64,64,37,3,0,4.73,4.7,4.62,4.92,4.95,4.92,4.65,3,3,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
56,56,91,84,16,16,8,52.37426,4.89926,2,1.0,2.0,25,117.0,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,26,56,84,359,170,14,1,4.8,4.8,4.78,4.95,4.93,4.95,4.64,16,0,16,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
57,57,100,58,1,1,8,52.36425,4.93857,2,1.0,1.0,28,71.0,2,22,2.0,2.0,22.0,22.0,2.0,22.0,22,33,33,33,42,2,1,4.52,4.74,4.36,4.86,4.83,4.69,4.21,1,0,1,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
58,58,100,50,1,1,4,52.34299,4.95102,4,3.0,4.0,37,230.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,1,27,0,0,4.89,4.85,4.48,4.93,4.96,4.67,4.67,1,1,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
59,59,100,100,0,0,8,52.35683,4.90425,2,1.0,1.0,39,135.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,8,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
60,60,100,87,1,1,8,52.37254,4.90382,2,1.0,1.0,56,100.0,2,35,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,178,277,7,1,4.93,4.97,4.95,4.97,4.97,4.99,4.78,1,0,1,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
61,61,100,77,1,1,5,52.34649,4.8608,2,1.0,1.0,69,109.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,15,37,58,58,140,14,1,4.95,4.88,4.97,4.93,4.94,4.74,4.78,1,1,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
62,62,100,21,2,2,5,52.36452,4.90949,5,3.0,3.0,84,522.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,4,8,16,81,61,6,1,4.85,4.87,4.87,4.93,4.93,4.87,4.77,2,2,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
63,63,0,0,0,0,2,52.3722,4.89926,2,1.0,1.9564237415477088,16,64.0,2,1125,1.0,4.0,1125.0,1125.0,3.7,1125.0,10,40,70,345,8,8,1,4.38,4.63,4.75,4.88,4.88,4.88,4.63,1,0,1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
64,64,0,0,1,1,7,52.39139,4.88062,2,1.0,1.0,96,175.0,3,7,3.0,3.0,1125.0,1125.0,3.0,1125.0,15,37,67,136,12,4,0,5.0,4.92,4.75,5.0,5.0,5.0,4.67,1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
65,65,100,0,0,0,8,52.3762,4.8861,4,2.0,3.0,37,275.0,4,28,4.0,4.0,28.0,28.0,4.0,28.0,0,0,0,0,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,1,1,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
66,66,87,99,0,0,7,52.366253,4.934817,2,1.0,1.0,47,49.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,20,50,80,170,83,39,4,4.63,4.75,4.59,4.82,4.87,4.65,4.67,1,0,1,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
67,67,100,100,1,1,4,52.42274,4.89505,2,1.577414409810935,3.0,61,95.0,2,3,2.0,2.0,1125.0,1125.0,2.0,1125.0,20,38,56,134,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
68,68,100,86,1,1,7,52.39968,4.8993,14,7.0,14.0,39,487.0,2,20,2.0,2.0,20.0,20.0,2.0,20.0,26,56,86,143,73,1,0,4.81,4.87,4.9,4.89,4.94,4.44,4.57,1,1,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
69,69,100,50,1,1,2,52.36256,4.88782,2,1.0,1.0,12,125.0,5,365,5.0,5.0,365.0,365.0,5.0,365.0,0,0,0,123,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
70,70,100,79,2,2,3,52.41404,4.88458,4,3.0,3.0,64,77.0,2,21,2.0,2.0,21.0,21.0,2.0,21.0,0,0,0,0,37,3,0,4.86,4.92,4.73,4.92,4.95,4.73,4.81,1,1,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
71,71,93,99,5,5,2,52.37095,4.90958,4,1.577414409810935,3.0,54,203.0,1,1125,1.0,3.0,99.0,99.0,1.1,99.0,17,28,41,241,19,12,0,4.32,4.42,4.47,4.11,4.42,4.63,4.32,5,5,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72,72,0,50,2,2,7,52.36628,4.86292,5,3.0,3.0,51,180.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,0,0,96,9,1,0,5.0,5.0,4.89,5.0,5.0,4.89,4.67,1,1,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
73,73,0,0,1,1,8,52.35411,4.85054,4,2.0,1.0,57,125.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,10,0,0,4.8,4.9,4.8,4.8,4.8,4.6,4.3,1,1,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
74,74,100,100,1,1,8,52.343079,4.788886,2,1.0,1.0,127,137.0,2,80,2.0,2.0,1125.0,1125.0,2.0,1125.0,25,55,75,320,448,22,4,4.91,4.93,4.92,4.97,4.95,4.62,4.78,1,0,1,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
75,75,100,81,17,17,7,52.37688,4.8934,2,1.0,1.9564237415477088,18,48.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,5,2,2,4.4,4.8,4.6,3.2,4.6,5.0,4.4,8,4,4,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
76,76,100,100,0,0,2,52.35831,4.80335,2,1.0,1.0,46,63.0,1,365,1.0,3.0,12.0,12.0,1.0,12.0,30,60,90,365,521,521,61,4.6,4.7,4.61,4.89,4.85,4.24,4.53,5,0,5,0,95.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
77,77,100,100,0,0,7,52.37248,4.90522,2,1.0,1.0,49,164.0,1,365,1.0,3.0,1000.0,1000.0,1.3,1000.0,23,53,83,358,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,0,8,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
78,78,67,47,2,2,4,52.36485,4.87546,4,2.0,3.0,42,170.0,6,28,6.0,6.0,28.0,28.0,6.0,28.0,26,26,26,159,59,0,0,4.86,4.73,4.88,4.97,4.97,4.93,4.72,2,1,1,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
79,79,100,95,0,0,7,52.3609,4.90943,2,1.577414409810935,1.0,13,60.0,3,1125,3.0,4.0,1125.0,1125.0,3.8,1125.0,11,41,66,341,12,12,2,4.75,4.58,4.42,4.92,4.83,5.0,4.83,2,0,2,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
80,80,0,0,0,0,5,52.3423,4.90787,2,1.0,1.9564237415477088,17,175.0,2,11,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
